MATCH_SEQ_NO,MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
245,20231207,2023,12,7,KBL,정규시즌,LG,KCC,창원체육관,2622.0,20250721,20250721
246,20231207,2023,12,7,KBL,정규시즌,현대모비스,SK,울산동천체육관,1005.0,20250721,20250721
247,20231208,2023,12,8,KBL,정규시즌,DB,삼성,원주종합체육관,4339.0,20250721,20250721
248,20231208,2023,12,8,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,1566.0,20250721,20250721
249,20231209,2023,12,9,KBL,정규시즌,LG,KT,창원체육관,4640.0,20250721,20250721
250,20231209,2023,12,9,KBL,정규시즌,현대모비스,KGC,울산동천체육관,1463.0,20250721,20250721
251,20231210,2023,12,10,KBL,정규시즌,DB,KGC,원주종합체육관,3179.0,20250721,20250721
252,20231210,2023,12,10,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,3100.0,20250721,20250721
253,20231211,2023,12,11,KBL,정규시즌,현대모비스,LG,울산동천체육관,1008.0,20250721,20250721
254,20231212,2023,12,12,KBL,정규시즌,DB,SK,원주종합체육관,2265.0,20250721,20250721
255,20231212,2023,12,12,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,1684.0,20250721,20250721
256,20231212,2023,12,12,KBL,정규시즌,KT,삼성,수원 KT 아레나,1016.0,20250721,20250721
257,20231214,2023,12,14,KBL,정규시즌,한국가스공사,SK,대구체육관,1431.0,20250721,20250721
