"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
1704,"20231001","2023","10","01",KLEAGUE,K리그2,경남,부산,창원 축구센터,5437.00000,"20250716","20250716"
1705,"20230917","2023","09","17",KBO,정규리그,LG,SSG,잠실,14237.00000,"20250716","20250716"
1706,"20231029","2023","10","29",KLEAGUE,K리그1,수원FC,서울,수원 종합,5372.00000,"20250716","20250716"
1707,"20230918","2023","09","18",KBO,정규리그,한화,KT,한밭,3425.00000,"20250716","20250716"
1708,"20230425","2023","04","25",KLEAGUE,K리그1,인천,울산,인천 전용,5326.00000,"20250716","20250716"
1709,"20230918","2023","09","18",KBO,정규리그,KIA,두산,광주,3482.00000,"20250716","20250716"
1710,"20230919","2023","09","19",KBO,정규리그,KIA,LG,광주,8871.00000,"20250716","20250716"
1711,"20230509","2023","05","09",KLEAGUE,K리그1,울산,강원,울산 문수,5318.00000,"20250716","20250716"
1712,"20230919","2023","09","19",KBO,정규리그,두산,NC,잠실,6726.00000,"20250716","20250716"
1713,"20230506","2023","05","06",KLEAGUE,K리그1,제주,포항,제주 월드컵,5261.00000,"20250716","20250716"
1714,"20230919","2023","09","19",KBO,정규리그,한화,SSG,한밭,4014.00000,"20250716","20250716"
